code,ts_code,name,industry,select_date,close,score,score_base,news_proxy_boost,volume_ratio,turnover,main_net_inflow,drawdown_from_high,market_style,regime,factor_volume_ratio,factor_drawdown,factor_inflow,factor_turnover,factor_sector,factor_pattern,factor_counter_trend,factor_wyckoff,factor_accel,pre_threshold_rank,candidate_rank,variant,selected,failure_reason,buy_date,buy_price,exit_date_3d,return_3d,mae_3d,exit_date_5d,return_5d,mae_5d,exit_date_8d,return_8d,mae_8d
2555,002555.SZ,三七互娱,互联网,20230105,20.18,69.51801351560546,62.88736165807496,6.630651857530497,2.53,6.081,64774.0,3.352490421455936,momentum,BULL_TREND,66.95686924597926,97.8850574712644,100.0,65.0,66.30651857530496,0.0,0.0,65.44021808990634,0.0,1,1,A_recovered_proxy_vr1.5,True,,20230106.0,20.18,20230110.0,1.3875123885034757,-2.874132804757179,20230112.0,-0.9910802775024764,-2.874132804757179,20230117.0,-2.4777006937561907,-3.3201189296332867
2517,002517.SZ,恺英网络,互联网,20230105,7.6,69.31405768837983,62.68340583084934,6.630651857530497,2.08,5.7051,14730.19,2.187902187902187,momentum,BULL_TREND,52.82917641831838,100.0,100.0,65.0,66.30651857530496,30.0,0.0,67.47725653040588,0.0,2,2,A_recovered_proxy_vr1.5,True,,20230106.0,7.6,20230110.0,6.052631578947376,-2.1052631578947323,20230112.0,2.2368421052631597,-2.1052631578947323,20230117.0,0.263157894736854,-2.1052631578947323
600559,600559.SH,老白干酒,白酒,20230105,28.29,61.068390433882016,61.068390433882016,0.0,2.24,4.098,16114.92,3.315105946684902,momentum,BULL_TREND,58.17493661414398,98.1093643198906,100.0,65.0,55.34444520733264,53.333333333333336,0.0,55.45657801638165,0.0,3,3,A_recovered_proxy_vr1.5,True,,20230106.0,28.09,20230110.0,2.84798860804556,-0.6763972944108243,20230112.0,0.5695977216091164,-0.6763972944108243,20230117.0,10.217159131363474,-0.6763972944108243
2555,002555.SZ,三七互娱,互联网,20230105,20.18,62.88736165807496,62.88736165807496,0.0,2.53,6.081,64774.0,3.352490421455936,momentum,BULL_TREND,66.95686924597926,97.8850574712644,100.0,65.0,66.30651857530496,0.0,0.0,65.44021808990634,0.0,1,1,B_pure_quant_vr1.5,True,,20230106.0,20.18,20230110.0,1.3875123885034757,-2.874132804757179,20230112.0,-0.9910802775024764,-2.874132804757179,20230117.0,-2.4777006937561907,-3.3201189296332867
2517,002517.SZ,恺英网络,互联网,20230105,7.6,62.68340583084934,62.68340583084934,0.0,2.08,5.7051,14730.19,2.187902187902187,momentum,BULL_TREND,52.82917641831838,100.0,100.0,65.0,66.30651857530496,30.0,0.0,67.47725653040588,0.0,2,2,B_pure_quant_vr1.5,True,,20230106.0,7.6,20230110.0,6.052631578947376,-2.1052631578947323,20230112.0,2.2368421052631597,-2.1052631578947323,20230117.0,0.263157894736854,-2.1052631578947323
600559,600559.SH,老白干酒,白酒,20230105,28.29,61.068390433882016,61.068390433882016,0.0,2.24,4.098,16114.92,3.315105946684902,momentum,BULL_TREND,58.17493661414398,98.1093643198906,100.0,65.0,55.34444520733264,53.333333333333336,0.0,55.45657801638165,0.0,3,3,B_pure_quant_vr1.5,True,,20230106.0,28.09,20230110.0,2.84798860804556,-0.6763972944108243,20230112.0,0.5695977216091164,-0.6763972944108243,20230117.0,10.217159131363474,-0.6763972944108243
2555,002555.SZ,三七互娱,互联网,20230105,20.18,67.54845232902615,61.57432086702209,5.974131462004062,2.53,6.081,64774.0,3.352490421455936,momentum,BULL_TREND,66.95686924597926,97.8850574712644,100.0,65.0,59.74131462004062,0.0,0.0,65.44021808990634,0.0,1,1,A_recovered_proxy_vr1.2,True,,20230106.0,20.18,20230110.0,1.3875123885034757,-2.874132804757179,20230112.0,-0.9910802775024764,-2.874132804757179,20230117.0,-2.4777006937561907,-3.3201189296332867
2517,002517.SZ,恺英网络,互联网,20230105,7.6,67.34449650180053,61.37036503979647,5.974131462004062,2.08,5.7051,14730.19,2.187902187902187,momentum,BULL_TREND,52.82917641831838,100.0,100.0,65.0,59.74131462004062,30.0,0.0,67.47725653040588,0.0,2,2,A_recovered_proxy_vr1.2,True,,20230106.0,7.6,20230110.0,6.052631578947376,-2.1052631578947323,20230112.0,2.2368421052631597,-2.1052631578947323,20230117.0,0.263157894736854,-2.1052631578947323
600559,600559.SH,老白干酒,白酒,20230105,28.29,60.19519289798097,60.19519289798097,0.0,2.24,4.098,16114.92,3.315105946684902,momentum,BULL_TREND,58.17493661414398,98.1093643198906,100.0,65.0,50.97845752782739,53.333333333333336,0.0,55.45657801638165,0.0,3,3,A_recovered_proxy_vr1.2,True,,20230106.0,28.09,20230110.0,2.84798860804556,-0.6763972944108243,20230112.0,0.5695977216091164,-0.6763972944108243,20230117.0,10.217159131363474,-0.6763972944108243
2555,002555.SZ,三七互娱,互联网,20230105,20.18,61.57432086702209,61.57432086702209,0.0,2.53,6.081,64774.0,3.352490421455936,momentum,BULL_TREND,66.95686924597926,97.8850574712644,100.0,65.0,59.74131462004062,0.0,0.0,65.44021808990634,0.0,1,1,D_pure_quant_vr1.2,True,,20230106.0,20.18,20230110.0,1.3875123885034757,-2.874132804757179,20230112.0,-0.9910802775024764,-2.874132804757179,20230117.0,-2.4777006937561907,-3.3201189296332867
